gpu,batch,num_heads,num_kv_heads,dtype,scale_mode,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,1,64,4,torch.float8_e4m3fn,scalar,16,full,10.208000428974628,12.095999903976917,0.9074109193533307,500,0.000244140625,0.9999952912330627,20260829
NVIDIA B300 SXM6 AC,1,64,4,torch.float8_e4m3fn,scalar,16,merge,6.84799998998642,8.736000396311283,1.187032278223189,500,0.000244140625,0.9999952912330627,20260829
NVIDIA B300 SXM6 AC,1,64,4,torch.float8_e4m3fn,scalar,16,partial,8.799999952316284,10.080000385642052,1.01234142917103,500,0.000244140625,0.9999952912330627,20260829
