gpu,batch,num_heads,num_kv_heads,dtype,scale_mode,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,16,64,4,torch.float8_e4m3fn,scalar,4,merge,6.84799998998642,7.584000006318092,0.7816509681587701,500,0.00048828125,0.999995231628418,20260829
NVIDIA B300 SXM6 AC,16,64,4,torch.float8_e4m3fn,scalar,4,partial,24.4159996509552,25.439999997615814,0.4065924547911406,500,0.00048828125,0.999995231628418,20260829
NVIDIA B300 SXM6 AC,16,64,4,torch.float8_e4m3fn,scalar,4,full,28.511999174952507,28.736000880599022,0.1926360983285934,500,0.00048828125,0.999995231628418,20260829
