gpu,batch,num_heads,num_kv_heads,dtype,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,full,10.048000141978264,11.744000017642975,0.5329391257735256,500,0.00048828125,0.9999946355819702,20260829
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,merge,6.84799998998642,7.327999919652939,1.232625776331076,500,0.00048828125,0.9999946355819702,20260829
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,partial,8.031999692320824,9.759999811649323,0.6057072280040342,500,0.00048828125,0.9999946355819702,20260829
