gpu,batch,num_heads,num_kv_heads,dtype,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,merge,6.816000211983919,7.2639998979866505,1.0797032657795054,500,0.00048828125,0.9999946355819702,20260829
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,partial,8.031999692320824,9.184000082314014,0.6055691092837456,500,0.00048828125,0.9999946355819702,20260829
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,full,10.048000141978264,11.680000461637974,0.46550706536261977,500,0.00048828125,0.9999946355819702,20260829
