gpu,batch,num_heads,num_kv_heads,dtype,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,partial,8.031999692320824,9.279999881982803,0.579475233575382,500,0.00048828125,0.9999946355819702,20260829
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,full,10.048000141978264,11.711999773979187,0.5179442893035934,500,0.00048828125,0.9999946355819702,20260829
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,merge,6.624000146985054,7.135999854654074,0.7668512344764424,500,0.00048828125,0.9999946355819702,20260829
