gpu,batch,num_heads,num_kv_heads,dtype,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,full,10.080000385642052,11.680000461637974,0.6996594418627685,500,0.00048828125,0.9999946355819702,20260829
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,merge,6.816000211983919,7.296000141650438,0.8552177510443549,500,0.00048828125,0.9999946355819702,20260829
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,16,partial,8.128000423312187,9.727999567985535,2.668903676673699,500,0.00048828125,0.9999946355819702,20260829
