gpu,batch,num_heads,num_kv_heads,dtype,scale_mode,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,8,64,4,torch.float8_e4m3fn,per_token_head,8,merge,7.040000054985285,8.576000109314919,1.0096291893077074,500,0.00048828125,0.9999936819076538,20260829
NVIDIA B300 SXM6 AC,8,64,4,torch.float8_e4m3fn,per_token_head,8,partial,14.175999909639359,16.00000075995922,0.5776647310318377,500,0.00048828125,0.9999936819076538,20260829
NVIDIA B300 SXM6 AC,8,64,4,torch.float8_e4m3fn,per_token_head,8,full,18.25599931180477,19.840000197291374,0.459254697654464,500,0.00048828125,0.9999936819076538,20260829
