gpu,batch,num_heads,num_kv_heads,dtype,scale_mode,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,1,64,4,torch.float8_e4m3fn,per_token_head,16,partial,10.048000141978264,10.304000228643417,0.2565482440711152,500,0.000244140625,0.9999938011169434,20260829
NVIDIA B300 SXM6 AC,1,64,4,torch.float8_e4m3fn,per_token_head,16,full,12.095999903976917,12.319999746978283,0.18077363850850714,500,0.000244140625,0.9999938011169434,20260829
NVIDIA B300 SXM6 AC,1,64,4,torch.float8_e4m3fn,per_token_head,16,merge,6.816000211983919,7.071999832987785,1.7974561717323219,500,0.000244140625,0.9999938011169434,20260829
