gpu,batch,dtype,mode,num_chunks,median_us,p95_us,stdev_us,iterations
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,graph,16,10.56000031530857,11.071999557316303,0.5729462524606354,500
NVIDIA B300 SXM6 AC,4,torch.float8_e4m3fn,graph,16,14.688000082969666,14.944000169634819,0.45123090816914113,500
NVIDIA B300 SXM6 AC,8,torch.float8_e4m3fn,graph,8,20.800000056624413,21.088000386953354,0.4319477218681683,500
NVIDIA B300 SXM6 AC,16,torch.float8_e4m3fn,graph,4,28.9280004799366,29.21600081026554,0.3785495449168824,500
