gpu,batch,dtype,mode,num_chunks,median_us,p95_us,stdev_us,iterations
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,graph,16,10.463999584317207,11.04000024497509,5.242455921466575,500
NVIDIA B300 SXM6 AC,4,torch.float8_e4m3fn,graph,16,14.688000082969666,15.00799972563982,0.5061189840429188,500
NVIDIA B300 SXM6 AC,8,torch.float8_e4m3fn,graph,8,20.640000700950623,21.023999899625778,0.4231418361112252,500
NVIDIA B300 SXM6 AC,16,torch.float8_e4m3fn,graph,4,28.991999104619026,29.440000653266907,0.34477687132548207,500
