gpu,batch,num_heads,num_kv_heads,dtype,scale_mode,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,scalar,16,partial,8.608000352978706,9.472000412642956,1.010037731096193,500,0.00048828125,0.9999946355819702,20260829
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,scalar,16,full,10.048000141978264,11.680000461637974,0.4788076878568578,500,0.00048828125,0.9999946355819702,20260829
NVIDIA B300 SXM6 AC,1,16,1,torch.float8_e4m3fn,scalar,16,merge,6.816000211983919,7.2639998979866505,0.49792353669672207,500,0.00048828125,0.9999946355819702,20260829
