commit,gpu,batch,num_heads,num_kv_heads,effective_kv_len,backend,component,execution,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
3dbb4e609578,NVIDIA B300 SXM6 AC,8,64,4,2048,cutlass,metadata,eager,12.543999589979649,13.567999936640263,1.2470214957335566,500,0.002471923828125,0.9997177720069885,20260832
3dbb4e609578,NVIDIA B300 SXM6 AC,8,64,4,2048,cutlass,attention,eager,32.68799930810928,34.272000193595886,3.431659218935268,500,0.002471923828125,0.9997177720069885,20260832
3dbb4e609578,NVIDIA B300 SXM6 AC,8,64,4,2048,cutlass,full,eager,37.29600086808205,42.43199899792671,3.3283998792527325,500,0.002471923828125,0.9997177720069885,20260832
3dbb4e609578,NVIDIA B300 SXM6 AC,8,64,4,2048,triton,full,eager,39.16800022125244,43.616000562906265,2.0019316110831236,500,0.00048828125,0.9999954104423523,20260832
3dbb4e609578,NVIDIA B300 SXM6 AC,8,64,4,2048,cutlass,metadata,graph,6.304000038653612,7.391999941319227,0.701227437802639,500,0.002471923828125,0.9997177720069885,20260832
3dbb4e609578,NVIDIA B300 SXM6 AC,8,64,4,2048,cutlass,attention,graph,30.14400042593479,30.271999537944794,0.15104303373785702,500,0.002471923828125,0.9997177720069885,20260832
3dbb4e609578,NVIDIA B300 SXM6 AC,8,64,4,2048,cutlass,full,graph,32.19199925661087,32.287999987602234,0.1631525898713806,500,0.002471923828125,0.9997177720069885,20260832
3dbb4e609578,NVIDIA B300 SXM6 AC,8,64,4,2048,triton,full,graph,32.19199925661087,32.35200047492981,0.16559604422987553,500,0.00048828125,0.9999954104423523,20260832
