commit,gpu,batch,num_heads,num_kv_heads,effective_kv_len,backend,component,execution,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
3dbb4e609578,NVIDIA B300 SXM6 AC,16,64,4,128,cutlass,metadata,eager,12.799999676644802,13.728000223636627,1.3073234278856076,500,0.009765625,0.9997245073318481,20260834
3dbb4e609578,NVIDIA B300 SXM6 AC,16,64,4,128,cutlass,attention,eager,28.00000086426735,30.14400042593479,2.604255527825867,500,0.009765625,0.9997245073318481,20260834
3dbb4e609578,NVIDIA B300 SXM6 AC,16,64,4,128,cutlass,full,eager,38.27200084924698,41.439998894929886,3.1366033393227557,500,0.009765625,0.9997245073318481,20260834
3dbb4e609578,NVIDIA B300 SXM6 AC,16,64,4,128,triton,full,eager,38.336001336574554,42.080000042915344,1.8480941055268882,500,0.001953125,0.9999971985816956,20260834
3dbb4e609578,NVIDIA B300 SXM6 AC,16,64,4,128,cutlass,metadata,graph,6.560000125318766,8.00000037997961,0.9468947483439815,500,0.009765625,0.9997245073318481,20260834
3dbb4e609578,NVIDIA B300 SXM6 AC,16,64,4,128,cutlass,attention,graph,23.96799996495247,24.064000695943832,0.17177880282129224,500,0.009765625,0.9997245073318481,20260834
3dbb4e609578,NVIDIA B300 SXM6 AC,16,64,4,128,cutlass,full,graph,26.016000658273697,26.30399912595749,0.19462044704624168,500,0.009765625,0.9997245073318481,20260834
3dbb4e609578,NVIDIA B300 SXM6 AC,16,64,4,128,triton,full,graph,23.93599972128868,24.000000208616257,0.7910290083642311,500,0.001953125,0.9999971985816956,20260834
