gpu,batch,num_heads,num_kv_heads,dtype,scale_mode,num_chunks,runs,iterations_per_mode_per_run,mean_partial_us,mean_merge_only_us,mean_full_us,mean_incremental_merge_us,sample_std_incremental_merge_us,mean_eliminate_merge_upper_bound_pct,sample_std_upper_bound_pct,min_upper_bound_pct,max_upper_bound_pct
NVIDIA B300 SXM6 AC,1,64,4,torch.float8_e4m3fn,scalar,16,10,500,8.387200068682432,6.844799965620041,10.286400094628334,1.8992000259459019,0.30850925904790516,18.446618781750903,2.8493392953927117,13.79310753810161,23.007518941779473
NVIDIA B300 SXM6 AC,8,64,4,torch.float8_e4m3fn,scalar,8,10,500,16.208000481128693,7.158399885520339,20.30720002949238,4.099199548363686,0.019668511273499802,20.185916401315612,0.08964080972663684,20.03154230930358,20.314959359594734
NVIDIA B300 SXM6 AC,16,64,4,torch.float8_e4m3fn,scalar,4,10,500,24.41279962658882,6.8703999277204275,28.495999984443188,4.083200357854366,0.01652405322612862,14.329009198094678,0.05130982721644941,14.269666536822164,14.382026939812757
