gpu,batch,dtype,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,partial,8.608000352978706,10.048000141978264,0.8557206910205877,500,0.000244140625,0.9999952912330627,20260829
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,full,10.288000106811523,12.160000391304493,0.9371740507946638,500,0.000244140625,0.9999952912330627,20260829
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,merge,6.752000190317631,7.199999876320362,0.6773328007114848,500,0.000244140625,0.9999952912330627,20260829
