gpu,batch,dtype,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,16,torch.float8_e4m3fn,4,full,28.511999174952507,28.704000636935234,0.22410173803514313,500,0.00048828125,0.999995231628418,20260829
NVIDIA B300 SXM6 AC,16,torch.float8_e4m3fn,4,merge,6.752000190317631,7.135999854654074,0.582717582255868,500,0.00048828125,0.999995231628418,20260829
NVIDIA B300 SXM6 AC,16,torch.float8_e4m3fn,4,partial,24.4159996509552,26.27200074493885,0.5715081998328021,500,0.00048828125,0.999995231628418,20260829
