gpu,batch,dtype,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,merge,6.816000211983919,7.424000184983015,1.0394662017000607,500,0.000244140625,0.9999952912330627,20260829
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,partial,8.1599997356534,10.048000141978264,0.8674810840722086,500,0.000244140625,0.9999952912330627,20260829
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,full,10.27199998497963,12.128000147640705,0.8707653666079325,500,0.000244140625,0.9999952912330627,20260829
