gpu,batch,dtype,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,partial,8.224000222980976,10.015999898314476,0.8242702960438797,500,0.000244140625,0.9999952912330627,20260829
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,full,10.239999741315842,12.128000147640705,0.8970856424753751,500,0.000244140625,0.9999952912330627,20260829
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,merge,6.84799998998642,7.296000141650438,0.8266583646050725,500,0.000244140625,0.9999952912330627,20260829
