gpu,batch,dtype,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,partial,8.0960001796484,10.080000385642052,0.8959512011247833,500,0.000244140625,0.9999952912330627,20260829
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,full,10.239999741315842,12.128000147640705,0.9321086270013021,500,0.000244140625,0.9999952912330627,20260829
NVIDIA B300 SXM6 AC,1,torch.float8_e4m3fn,16,merge,6.84799998998642,7.488000206649303,0.7079393535821505,500,0.000244140625,0.9999952912330627,20260829
