gpu,batch,dtype,num_chunks,mode,median_us,p95_us,stdev_us,iterations,max_abs_error,cosine_similarity,seed
NVIDIA B300 SXM6 AC,16,torch.float8_e4m3fn,4,partial,24.4159996509552,25.439999997615814,0.4233523962248033,500,0.00048828125,0.999995231628418,20260829
NVIDIA B300 SXM6 AC,16,torch.float8_e4m3fn,4,full,28.511999174952507,28.736000880599022,0.19207875671465108,500,0.00048828125,0.999995231628418,20260829
NVIDIA B300 SXM6 AC,16,torch.float8_e4m3fn,4,merge,6.816000211983919,7.360000163316727,0.6369554032917806,500,0.00048828125,0.999995231628418,20260829
